08/15/2017 00:00:04,410099,0,0,0,3,.0217,75,0,0,0,,,,,,,,,,,,,,,
08/15/2017 00:00:05,401660,1,.0067,78,1,.0072,71,2,.0189,65,,,,,,,,,,,,,,,
08/15/2017 00:00:05,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:00:27,401578,6,.0444,71,10,.0772,78,1,.0078,71,,,,,,,,,,,,,,,
08/15/2017 00:00:27,401581,3,.0211,71,7,.0667,71,2,.0322,71,,,,,,,,,,,,,,,
08/15/2017 00:00:27,401586,2,.0133,65,5,.035,78,1,.0283,65,,,,,,,,,,,,,,,
08/15/2017 00:00:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:00:27,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:00:34,410099,1,.0067,81,1,.0067,81,2,.0328,33,,,,,,,,,,,,,,,
08/15/2017 00:00:35,401660,0,0,0,3,.0189,86,0,0,0,,,,,,,,,,,,,,,
08/15/2017 00:00:35,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:00:57,401578,4,.0278,78,2,.0328,33,4,.05,43,,,,,,,,,,,,,,,
08/15/2017 00:00:57,401581,2,.0128,78,2,.0139,60,2,.0144,71,,,,,,,,,,,,,,,
08/15/2017 00:00:57,401586,6,.0422,60,8,.0606,71,2,.0111,86,,,,,,,,,,,,,,,
08/15/2017 00:00:57,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:00:57,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:01:04,410099,3,.0228,71,4,.0306,71,0,0,0,,,,,,,,,,,,,,,
08/15/2017 00:01:05,401660,1,.0067,78,2,.0133,126,0,0,0,,,,,,,,,,,,,,,
08/15/2017 00:01:05,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:01:27,401578,2,.0122,86,2,.0356,65,0,0,0,,,,,,,,,,,,,,,
08/15/2017 00:01:27,401581,1,.0061,86,3,.0406,65,2,.0594,52,,,,,,,,,,,,,,,
08/15/2017 00:01:27,401586,4,.0244,65,1,.0239,71,4,.0433,78,,,,,,,,,,,,,,,
08/15/2017 00:01:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:01:27,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:01:34,410099,6,.0439,74,5,.0378,72,3,.0489,33,,,,,,,,,,,,,,,
08/15/2017 00:01:35,401660,1,.0067,86,3,.0222,78,1,.0222,56,,,,,,,,,,,,,,,
08/15/2017 00:01:35,410116,1,.0106,,0,0,,,,,,,,,,,,,,,,,,,
08/15/2017 00:01:57,401578,2,.0122,86,2,.0356,65,0,0,0,,,,,,,,,,,,,,,
08/15/2017 00:01:57,401581,1,.0056,86,1,.0072,71,2,.04,56,,,,,,,,,,,,,,,
08/15/2017 00:01:57,401586,2,.0122,65,1,.0072,65,1,.0067,71,,,,,,,,,,,,,,,
08/15/2017 00:01:57,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
