08/14/2017 00:00:05,401660,4,.0322,65,8,.0472,86,4,.0411,71,,,,,,,,,,,,,,,
08/14/2017 00:00:05,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:00:18,410099,3,.0217,75,7,.055,69,3,.0806,20,,,,,,,,,,,,,,,
08/14/2017 00:00:27,401578,1,.0067,78,4,.0317,71,1,.0089,60,,,,,,,,,,,,,,,
08/14/2017 00:00:27,401581,1,.0078,71,3,.0194,78,1,.0078,65,,,,,,,,,,,,,,,
08/14/2017 00:00:27,401586,2,.0139,60,1,.0061,86,1,.0061,78,,,,,,,,,,,,,,,
08/14/2017 00:00:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:00:27,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:00:35,401660,6,.04,86,5,.0372,78,2,.0167,65,,,,,,,,,,,,,,,
08/14/2017 00:00:35,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:00:48,410099,0,0,0,1,.0067,81,1,.01,54,,,,,,,,,,,,,,,
08/14/2017 00:00:57,401578,2,.0139,78,3,.0233,71,1,.0072,78,,,,,,,,,,,,,,,
08/14/2017 00:00:57,401581,1,.0056,86,4,.0272,78,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:00:57,401586,0,0,0,5,.0339,78,2,.0144,65,,,,,,,,,,,,,,,
08/14/2017 00:00:57,409883,0,0,,1,.0111,,,,,,,,,,,,,,,,,,,
08/14/2017 00:00:57,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:01:05,401660,3,.0189,78,4,.0317,78,3,.0494,71,,,,,,,,,,,,,,,
08/14/2017 00:01:05,410116,0,0,,0,.0394,,,,,,,,,,,,,,,,,,,
08/14/2017 00:01:18,410099,1,.0089,61,3,.0228,71,3,.02,81,,,,,,,,,,,,,,,
08/14/2017 00:01:27,401578,1,.0061,86,2,.0133,78,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:01:27,401581,2,.0117,86,2,.0128,78,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:01:27,401586,2,.0133,65,3,.0228,71,2,.0133,71,,,,,,,,,,,,,,,
08/14/2017 00:01:27,409883,0,0,,1,.0122,,,,,,,,,,,,,,,,,,,
08/14/2017 00:01:27,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:01:35,401660,0,0,0,1,.0067,86,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:01:35,410116,0,0,,1,.0161,,,,,,,,,,,,,,,,,,,
08/14/2017 00:01:48,410099,1,.0067,81,3,.0217,75,3,.0239,68,,,,,,,,,,,,,,,
08/14/2017 00:01:57,401578,4,.025,86,3,.0217,78,1,.0083,60,,,,,,,,,,,,,,,
08/14/2017 00:01:57,401581,5,.03,78,5,.0306,78,1,.0089,56,,,,,,,,,,,,,,,
08/14/2017 00:01:57,401586,1,.0056,71,3,.0189,78,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:01:57,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:01:57,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:02:05,401660,1,.0083,71,3,.0211,78,1,.0161,60,,,,,,,,,,,,,,,
08/14/2017 00:02:05,410116,0,0,,1,.0111,,,,,,,,,,,,,,,,,,,
08/14/2017 00:02:18,410099,2,.015,72,1,.0089,61,1,.0039,140,,,,,,,,,,,,,,,
08/14/2017 00:02:27,401578,4,.0267,78,3,.0211,78,2,.0456,23,,,,,,,,,,,,,,,
08/14/2017 00:02:27,401581,1,.0061,78,1,.0067,71,1,.0306,65,,,,,,,,,,,,,,,
08/14/2017 00:02:27,401586,3,.02,65,3,.0211,78,1,.0072,65,,,,,,,,,,,,,,,
08/14/2017 00:02:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:02:27,409885,0,0,,1,.0039,,,,,,,,,,,,,,,,,,,
08/14/2017 00:02:35,401660,2,.0122,86,2,.015,71,1,.0006,65,,,,,,,,,,,,,,,
08/14/2017 00:02:35,410116,3,.0333,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:02:48,410099,4,.03,72,6,.045,72,1,.01,54,,,,,,,,,,,,,,,
08/14/2017 00:02:57,401578,5,.0328,86,2,.0161,71,0,.0039,0,,,,,,,,,,,,,,,
08/14/2017 00:02:57,401581,6,.0378,86,4,.0278,71,1,.0056,96,,,,,,,,,,,,,,,
08/14/2017 00:02:57,401586,3,.0183,71,4,.0294,78,1,.0283,78,,,,,,,,,,,,,,,
08/14/2017 00:02:57,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:02:57,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:03:05,401660,2,.0128,86,3,.0206,86,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:03:05,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:03:18,410099,1,.0078,70,3,.0256,64,1,.0317,17,,,,,,,,,,,,,,,
08/14/2017 00:03:27,401578,5,.0317,86,3,.0211,78,3,.0156,86,,,,,,,,,,,,,,,
08/14/2017 00:03:27,401581,6,.0361,86,3,.0172,78,1,.0056,86,,,,,,,,,,,,,,,
08/14/2017 00:03:27,401586,6,.0361,71,2,.0144,71,1,.005,96,,,,,,,,,,,,,,,
08/14/2017 00:03:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:03:27,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:03:35,401660,3,.0206,96,5,.0361,78,1,.0083,65,,,,,,,,,,,,,,,
08/14/2017 00:03:35,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:03:48,410099,5,.0367,74,5,.035,77,2,.015,72,,,,,,,,,,,,,,,
08/14/2017 00:03:57,401578,3,.02,78,3,.0439,71,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:03:57,401581,1,.0067,78,2,.0367,65,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:03:57,401586,5,.03,65,4,.0256,78,1,.0056,86,,,,,,,,,,,,,,,
08/14/2017 00:03:57,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:03:57,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:04:05,401660,1,.0067,78,4,.03,78,1,.03,65,,,,,,,,,,,,,,,
08/14/2017 00:04:05,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:04:18,410099,6,.0428,76,3,.0189,86,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:04:27,401578,3,.0222,78,2,.0156,78,1,.0072,71,,,,,,,,,,,,,,,
08/14/2017 00:04:27,401581,4,.0272,78,3,.02,78,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:04:27,401586,3,.0194,65,2,.0372,71,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:04:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:04:27,409885,0,0,,1,.0039,,,,,,,,,,,,,,,,,,,
08/14/2017 00:04:35,401660,5,.0339,86,5,.0311,86,1,.0061,86,,,,,,,,,,,,,,,
08/14/2017 00:04:35,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:04:48,410099,2,.0156,70,1,.0317,17,1,.0106,51,,,,,,,,,,,,,,,
08/14/2017 00:04:57,401578,1,.0067,71,4,.0256,86,1,.0289,18,,,,,,,,,,,,,,,
08/14/2017 00:04:57,401581,2,.0122,86,2,.0122,78,2,.0317,78,,,,,,,,,,,,,,,
08/14/2017 00:04:57,401586,3,.0206,65,3,.0211,78,1,.005,96,,,,,,,,,,,,,,,
08/14/2017 00:04:57,409883,0,0,,1,.0094,,,,,,,,,,,,,,,,,,,
08/14/2017 00:04:57,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:05:05,401660,5,.0328,86,4,.025,86,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:05:05,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:05:18,410099,4,.0306,71,4,.0256,85,1,.0067,81,,,,,,,,,,,,,,,
08/14/2017 00:05:27,401578,5,.0317,86,3,.02,86,1,.0078,71,,,,,,,,,,,,,,,
08/14/2017 00:05:27,401581,6,.0367,86,6,.0389,78,3,.0194,78,,,,,,,,,,,,,,,
08/14/2017 00:05:27,401586,2,.01,78,4,.0244,78,2,.03,86,,,,,,,,,,,,,,,
08/14/2017 00:05:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:05:27,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:05:35,401660,1,.0072,78,2,.0372,71,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:05:35,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:05:48,410099,3,.0139,117,5,.0317,86,1,.03,18,,,,,,,,,,,,,,,
08/14/2017 00:05:57,401578,6,.0389,78,6,.0428,86,2,.0133,78,,,,,,,,,,,,,,,
08/14/2017 00:05:57,401581,4,.025,78,5,.0339,78,0,0,0,,,,,,,,,,,,,,,
08/14/2017 00:05:57,401586,3,.0183,71,4,.0261,78,1,.0061,78,,,,,,,,,,,,,,,
08/14/2017 00:05:57,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:05:57,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:06:05,401660,4,.0278,86,4,.025,86,1,.0061,78,,,,,,,,,,,,,,,
08/14/2017 00:06:05,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:06:18,410099,6,.0439,74,5,.0367,74,2,.0156,70,,,,,,,,,,,,,,,
08/14/2017 00:06:27,401578,2,.0133,78,3,.0217,71,2,.0383,65,,,,,,,,,,,,,,,
08/14/2017 00:06:27,401581,3,.0183,86,2,.0117,78,4,.0939,65,,,,,,,,,,,,,,,
08/14/2017 00:06:27,401586,7,.04,71,5,.0333,86,2,.0117,78,,,,,,,,,,,,,,,
08/14/2017 00:06:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:06:27,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:06:35,401660,2,.0128,86,5,.0317,78,1,.0283,60,,,,,,,,,,,,,,,
08/14/2017 00:06:35,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:06:46,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/14/2017 00:06:48,410099,5,.0339,80,3,.0228,71,1,.0078,70,,,,,,,,,,,,,,,
08/14/2017 00:06:57,401578,6,.0389,86,4,.0283,86,4,.0994,65,,,,,,,,,,,,,,,
08/14/2017 00:06:57,401581,4,.0244,86,5,.0322,78,3,.0406,78,,,,,,,,,,,,,,,
08/14/2017 00:06:57,401586,2,.0111,60,3,.0194,78,1,.005,86,,,,,,,,,,,,,,,
