08/18/2017 00:00:04,410099,1,.0056,98,2,.0389,28,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:00:05,401660,2,.0144,86,1,.0061,86,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:00:05,410116,0,0,,1,.0144,,,,,,,,,,,,,,,,,,,
08/18/2017 00:00:27,401578,0,0,0,1,.0078,65,1,.02,65,,,,,,,,,,,,,,,
08/18/2017 00:00:27,401581,0,0,0,1,.0078,60,1,.0183,65,,,,,,,,,,,,,,,
08/18/2017 00:00:27,401586,2,.0117,65,2,.0144,78,1,.0289,65,,,,,,,,,,,,,,,
08/18/2017 00:00:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:00:27,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:00:34,410099,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:00:35,401660,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:00:35,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:00:57,401578,1,.0072,78,1,.0083,60,1,.0083,60,,,,,,,,,,,,,,,
08/18/2017 00:00:57,401581,0,0,0,3,.02,78,1,.0072,60,,,,,,,,,,,,,,,
08/18/2017 00:00:57,401586,0,0,0,1,.0072,60,1,.0117,65,,,,,,,,,,,,,,,
08/18/2017 00:00:57,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:00:57,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:01:04,410099,2,.0156,70,2,.015,72,1,.0317,17,,,,,,,,,,,,,,,
08/18/2017 00:01:05,401660,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:01:05,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:01:27,401578,1,.0061,86,5,.0339,86,1,.0111,60,,,,,,,,,,,,,,,
08/18/2017 00:01:27,401581,3,.0172,86,4,.0228,86,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:01:27,401586,0,0,0,2,.015,71,1,.0067,65,,,,,,,,,,,,,,,
08/18/2017 00:01:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:01:27,409885,0,0,,1,.0039,,,,,,,,,,,,,,,,,,,
08/18/2017 00:01:34,410099,0,0,0,1,.0067,81,1,.0217,25,,,,,,,,,,,,,,,
08/18/2017 00:01:35,401660,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:01:35,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:01:57,401578,2,.0128,78,0,0,0,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:01:57,401581,0,0,0,1,.0139,65,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:01:57,401586,1,.005,78,4,.025,78,2,.0128,78,,,,,,,,,,,,,,,
08/18/2017 00:01:57,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:01:57,409885,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:02:04,410099,1,.0056,98,3,.0228,71,1,.0089,61,,,,,,,,,,,,,,,
08/18/2017 00:02:05,401660,0,0,0,1,.0061,78,0,.0028,0,,,,,,,,,,,,,,,
08/18/2017 00:02:05,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:02:27,401578,2,.0128,78,2,.0222,78,1,.0211,60,,,,,,,,,,,,,,,
08/18/2017 00:02:27,401581,3,.0211,78,2,.0367,71,1,.02,60,,,,,,,,,,,,,,,
08/18/2017 00:02:27,401586,2,.0111,65,0,0,0,0,0,0,,,,,,,,,,,,,,,
08/18/2017 00:02:27,409883,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:02:27,409885,0,0,,1,.0039,,,,,,,,,,,,,,,,,,,
08/18/2017 00:02:34,410099,2,.0128,85,4,.0256,85,1,.01,54,,,,,,,,,,,,,,,
08/18/2017 00:02:35,401660,2,.0117,96,2,.0144,78,2,.0239,65,,,,,,,,,,,,,,,
08/18/2017 00:02:35,410116,0,0,,0,0,,,,,,,,,,,,,,,,,,,
08/18/2017 00:02:57,401578,4,.0272,78,3,.0456,35,2,.0156,71,,,,,,,,,,,,,,,
